shipment_id,ship_date,carrier,origin,destination,expected_delivery,actual_delivery,delay_days,delay_reason,otif,cost_impact_gbp
SHP-1766,03-05-2024,DHL Supply Chain,Rotterdam,Leeds RDC,06-05-2024,06-05-2024,0,On Time,1,0
SHP-1767,03-05-2024,XPO Logistics,Liverpool,Leeds RDC,07-05-2024,08-05-2024,1.4,Port Congestion,0,467.02
SHP-1768,03-05-2024,Kuehne+Nagel,Hamburg,Birmingham NDC,06-05-2024,06-05-2024,0,On Time,1,0
SHP-1769,03-05-2024,XPO Logistics,Liverpool,Doncaster DC,05-05-2024,05-05-2024,0,On Time,1,0
SHP-1770,03-05-2024,CEVA Logistics,Southampton,Manchester DC,08-05-2024,10-05-2024,2,Port Congestion,0,931.28
SHP-1771,03-05-2024,Kuehne+Nagel,Felixstowe,Doncaster DC,05-05-2024,05-05-2024,0.7,Carrier Delay,1,270.74
SHP-1772,03-05-2024,CEVA Logistics,Hamburg,Leeds RDC,08-05-2024,09-05-2024,1,Customs Hold,1,267.35
SHP-1773,03-05-2024,DHL Supply Chain,Felixstowe,Doncaster DC,07-05-2024,08-05-2024,1,Documentation Error,1,153.75
SHP-1774,04-05-2024,CEVA Logistics,Felixstowe,Manchester DC,06-05-2024,06-05-2024,0,On Time,1,0
SHP-1775,04-05-2024,Kuehne+Nagel,Southampton,Manchester DC,06-05-2024,06-05-2024,0.1,On Time,1,46.33
SHP-1776,04-05-2024,DHL Supply Chain,Hamburg,Doncaster DC,09-05-2024,10-05-2024,1,Vehicle Breakdown,1,261.72
SHP-1777,05-05-2024,DHL Supply Chain,Hamburg,Leeds RDC,07-05-2024,07-05-2024,0,On Time,1,0
SHP-1778,06-05-2024,Kuehne+Nagel,Rotterdam,Doncaster DC,09-05-2024,10-05-2024,1.1,Vehicle Breakdown,0,168.01
SHP-1779,06-05-2024,Wincanton,Liverpool,Doncaster DC,11-05-2024,11-05-2024,0.2,On Time,1,69.72
SHP-1780,06-05-2024,Kuehne+Nagel,Hamburg,Manchester DC,08-05-2024,10-05-2024,2.2,Weather Disruption,0,477.44
SHP-1781,06-05-2024,DHL Supply Chain,Rotterdam,Leeds RDC,08-05-2024,08-05-2024,0,On Time,1,0
SHP-1782,06-05-2024,DHL Supply Chain,Rotterdam,Doncaster DC,11-05-2024,11-05-2024,0,On Time,1,0
SHP-1783,06-05-2024,Wincanton,Liverpool,Doncaster DC,11-05-2024,11-05-2024,0.9,Documentation Error,1,386.55
SHP-1784,06-05-2024,XPO Logistics,Rotterdam,Doncaster DC,09-05-2024,09-05-2024,0,On Time,1,0
SHP-1785,06-05-2024,CEVA Logistics,Liverpool,Doncaster DC,11-05-2024,11-05-2024,0,On Time,1,0
SHP-1786,06-05-2024,Kuehne+Nagel,Liverpool,Birmingham NDC,10-05-2024,10-05-2024,0.8,Customs Hold,1,138.77
SHP-1787,06-05-2024,CEVA Logistics,Liverpool,Leeds RDC,11-05-2024,13-05-2024,2.3,Port Congestion,0,590.51
SHP-1788,06-05-2024,DHL Supply Chain,Southampton,Leeds RDC,07-05-2024,08-05-2024,1.7,Vehicle Breakdown,0,348.09
SHP-1789,07-05-2024,XPO Logistics,Felixstowe,Leeds RDC,12-05-2024,13-05-2024,1.1,Weather Disruption,0,263.21
SHP-1790,07-05-2024,XPO Logistics,Rotterdam,Birmingham NDC,08-05-2024,11-05-2024,3.2,Carrier Delay,0,405.01
SHP-1791,07-05-2024,XPO Logistics,Rotterdam,Manchester DC,11-05-2024,11-05-2024,0.1,On Time,1,12.64
SHP-1792,07-05-2024,Wincanton,Southampton,Leeds RDC,09-05-2024,10-05-2024,1.9,Carrier Delay,0,844.32
SHP-1793,07-05-2024,DHL Supply Chain,Southampton,Doncaster DC,08-05-2024,09-05-2024,1.2,Port Congestion,0,572.2
SHP-1794,07-05-2024,XPO Logistics,Hamburg,Doncaster DC,12-05-2024,12-05-2024,0,On Time,1,0
SHP-1795,07-05-2024,Kuehne+Nagel,Hamburg,Birmingham NDC,12-05-2024,13-05-2024,1,Driver Shortage,1,357.3
SHP-1796,07-05-2024,Wincanton,Southampton,Leeds RDC,12-05-2024,12-05-2024,0,On Time,1,0
SHP-1797,07-05-2024,CEVA Logistics,Southampton,Doncaster DC,10-05-2024,10-05-2024,0.1,On Time,1,39.43
SHP-1798,07-05-2024,DHL Supply Chain,Rotterdam,Doncaster DC,09-05-2024,09-05-2024,0.4,On Time,1,152.17
SHP-1799,08-05-2024,DHL Supply Chain,Felixstowe,Leeds RDC,11-05-2024,14-05-2024,3.1,Documentation Error,0,969.05
SHP-1800,08-05-2024,Kuehne+Nagel,Hamburg,Manchester DC,11-05-2024,11-05-2024,0.1,On Time,1,14.94
SHP-1801,08-05-2024,XPO Logistics,Liverpool,Manchester DC,13-05-2024,13-05-2024,0,On Time,1,0
SHP-1802,08-05-2024,CEVA Logistics,Southampton,Doncaster DC,11-05-2024,12-05-2024,1.2,Driver Shortage,0,562.76
SHP-1803,08-05-2024,XPO Logistics,Felixstowe,Manchester DC,13-05-2024,18-05-2024,5.5,Vehicle Breakdown,0,2554.26
SHP-1804,08-05-2024,Kuehne+Nagel,Southampton,Leeds RDC,11-05-2024,11-05-2024,0,On Time,1,0
SHP-1805,09-05-2024,DHL Supply Chain,Liverpool,Leeds RDC,12-05-2024,13-05-2024,1.1,Carrier Delay,0,446.65
SHP-1806,09-05-2024,Wincanton,Southampton,Leeds RDC,13-05-2024,13-05-2024,0,On Time,1,0
SHP-1807,09-05-2024,CEVA Logistics,Felixstowe,Leeds RDC,14-05-2024,14-05-2024,0.1,On Time,1,28.06
SHP-1808,09-05-2024,XPO Logistics,Southampton,Leeds RDC,11-05-2024,11-05-2024,0.8,Documentation Error,1,318.08
SHP-1809,10-05-2024,CEVA Logistics,Rotterdam,Manchester DC,13-05-2024,13-05-2024,0,On Time,1,0
SHP-1810,10-05-2024,XPO Logistics,Hamburg,Birmingham NDC,13-05-2024,15-05-2024,2.6,Carrier Delay,0,434.94
SHP-1811,10-05-2024,DHL Supply Chain,Southampton,Leeds RDC,14-05-2024,14-05-2024,0.1,On Time,1,40.78
SHP-1812,10-05-2024,Wincanton,Liverpool,Birmingham NDC,13-05-2024,14-05-2024,1.6,Carrier Delay,0,285.16
SHP-1813,10-05-2024,DHL Supply Chain,Southampton,Leeds RDC,12-05-2024,12-05-2024,0,On Time,1,0
SHP-1814,10-05-2024,CEVA Logistics,Liverpool,Doncaster DC,11-05-2024,11-05-2024,0.8,Driver Shortage,1,364.76
SHP-1815,10-05-2024,CEVA Logistics,Liverpool,Manchester DC,12-05-2024,12-05-2024,0,On Time,1,0
SHP-1816,10-05-2024,DHL Supply Chain,Southampton,Leeds RDC,15-05-2024,15-05-2024,0.6,Carrier Delay,1,187.16
SHP-1817,10-05-2024,DHL Supply Chain,Hamburg,Birmingham NDC,13-05-2024,13-05-2024,0,On Time,1,0
SHP-1818,10-05-2024,DHL Supply Chain,Felixstowe,Leeds RDC,11-05-2024,11-05-2024,0,On Time,1,0
SHP-1819,11-05-2024,CEVA Logistics,Southampton,Manchester DC,12-05-2024,12-05-2024,0.6,Carrier Delay,1,126.06
SHP-1820,11-05-2024,XPO Logistics,Hamburg,Birmingham NDC,13-05-2024,13-05-2024,0,On Time,1,0
SHP-1821,11-05-2024,Wincanton,Liverpool,Birmingham NDC,15-05-2024,15-05-2024,0.2,On Time,1,73.8
SHP-1822,12-05-2024,Kuehne+Nagel,Liverpool,Manchester DC,13-05-2024,13-05-2024,0,On Time,1,0
SHP-1823,13-05-2024,DHL Supply Chain,Hamburg,Birmingham NDC,16-05-2024,17-05-2024,1,Driver Shortage,1,352.9
SHP-1824,13-05-2024,XPO Logistics,Felixstowe,Manchester DC,17-05-2024,17-05-2024,0,On Time,1,0
SHP-1825,13-05-2024,XPO Logistics,Southampton,Leeds RDC,16-05-2024,17-05-2024,1,Vehicle Breakdown,1,249.23
SHP-1826,13-05-2024,Kuehne+Nagel,Liverpool,Manchester DC,15-05-2024,15-05-2024,0,On Time,1,0
SHP-1827,13-05-2024,DHL Supply Chain,Liverpool,Doncaster DC,14-05-2024,14-05-2024,0,On Time,1,0
SHP-1828,13-05-2024,Wincanton,Liverpool,Doncaster DC,14-05-2024,14-05-2024,0.5,On Time,1,150.39
SHP-1829,13-05-2024,Wincanton,Liverpool,Leeds RDC,16-05-2024,18-05-2024,2.1,Vehicle Breakdown,0,300.31
SHP-1830,13-05-2024,CEVA Logistics,Felixstowe,Birmingham NDC,15-05-2024,15-05-2024,0.5,On Time,1,133.3
SHP-1831,14-05-2024,Kuehne+Nagel,Felixstowe,Manchester DC,18-05-2024,18-05-2024,0.2,On Time,1,88.85
SHP-1832,14-05-2024,Kuehne+Nagel,Felixstowe,Birmingham NDC,15-05-2024,15-05-2024,0,On Time,1,0
SHP-1833,14-05-2024,Wincanton,Rotterdam,Birmingham NDC,17-05-2024,19-05-2024,2.4,Driver Shortage,0,1012.06
SHP-1834,14-05-2024,Wincanton,Felixstowe,Birmingham NDC,19-05-2024,19-05-2024,0,On Time,1,0
SHP-1835,14-05-2024,Kuehne+Nagel,Liverpool,Doncaster DC,15-05-2024,15-05-2024,0,On Time,1,0
SHP-1836,14-05-2024,XPO Logistics,Felixstowe,Leeds RDC,16-05-2024,20-05-2024,4.2,Vehicle Breakdown,0,660.76
SHP-1837,15-05-2024,Wincanton,Liverpool,Doncaster DC,16-05-2024,16-05-2024,0,On Time,1,0
SHP-1838,15-05-2024,Wincanton,Rotterdam,Doncaster DC,20-05-2024,22-05-2024,2.4,Carrier Delay,0,1045.36
SHP-1839,15-05-2024,Kuehne+Nagel,Rotterdam,Manchester DC,20-05-2024,20-05-2024,0.8,Driver Shortage,1,149.28
SHP-1840,15-05-2024,XPO Logistics,Felixstowe,Manchester DC,19-05-2024,22-05-2024,3.2,Documentation Error,0,623.03
SHP-1841,15-05-2024,DHL Supply Chain,Felixstowe,Leeds RDC,16-05-2024,16-05-2024,0,On Time,1,0
SHP-1842,15-05-2024,XPO Logistics,Hamburg,Manchester DC,16-05-2024,16-05-2024,0,On Time,1,0
SHP-1843,16-05-2024,Kuehne+Nagel,Southampton,Manchester DC,18-05-2024,18-05-2024,0.7,Carrier Delay,1,181.92
SHP-1844,16-05-2024,DHL Supply Chain,Felixstowe,Leeds RDC,19-05-2024,20-05-2024,1,Customs Hold,1,192.2
SHP-1845,16-05-2024,Kuehne+Nagel,Liverpool,Manchester DC,19-05-2024,20-05-2024,1.2,Driver Shortage,0,471.49
SHP-1846,16-05-2024,Wincanton,Southampton,Birmingham NDC,21-05-2024,22-05-2024,1.1,Port Congestion,0,428.22
SHP-1847,16-05-2024,CEVA Logistics,Rotterdam,Manchester DC,20-05-2024,20-05-2024,0,On Time,1,0
SHP-1848,16-05-2024,Kuehne+Nagel,Rotterdam,Leeds RDC,20-05-2024,21-05-2024,1.2,Customs Hold,0,275.28
SHP-1849,16-05-2024,DHL Supply Chain,Rotterdam,Doncaster DC,21-05-2024,21-05-2024,0.2,On Time,1,46.95
SHP-1850,16-05-2024,CEVA Logistics,Hamburg,Leeds RDC,20-05-2024,20-05-2024,0.5,On Time,1,208.08
SHP-1851,16-05-2024,Wincanton,Southampton,Leeds RDC,20-05-2024,21-05-2024,1.6,Driver Shortage,0,465.07
SHP-1852,17-05-2024,CEVA Logistics,Southampton,Manchester DC,18-05-2024,18-05-2024,0.5,On Time,1,186.45
SHP-1853,17-05-2024,DHL Supply Chain,Rotterdam,Doncaster DC,19-05-2024,19-05-2024,0,On Time,1,0
SHP-1854,17-05-2024,DHL Supply Chain,Hamburg,Manchester DC,21-05-2024,24-05-2024,3.5,Documentation Error,0,1123.38
SHP-1855,17-05-2024,XPO Logistics,Felixstowe,Manchester DC,20-05-2024,20-05-2024,0,On Time,1,0
SHP-1856,18-05-2024,Wincanton,Felixstowe,Birmingham NDC,19-05-2024,20-05-2024,1.1,Driver Shortage,0,470.75
SHP-1857,18-05-2024,XPO Logistics,Rotterdam,Manchester DC,22-05-2024,22-05-2024,0,On Time,1,0
SHP-1858,18-05-2024,Kuehne+Nagel,Rotterdam,Doncaster DC,19-05-2024,19-05-2024,0.9,Documentation Error,1,207.15
SHP-1859,19-05-2024,Kuehne+Nagel,Rotterdam,Doncaster DC,23-05-2024,23-05-2024,0.4,On Time,1,81.19
SHP-1860,19-05-2024,XPO Logistics,Liverpool,Manchester DC,21-05-2024,27-05-2024,6,Carrier Delay,0,2773.62
SHP-1861,19-05-2024,Kuehne+Nagel,Liverpool,Leeds RDC,22-05-2024,22-05-2024,0,On Time,1,0
SHP-1862,19-05-2024,XPO Logistics,Liverpool,Doncaster DC,21-05-2024,23-05-2024,2,Documentation Error,0,323.9
SHP-1863,20-05-2024,XPO Logistics,Hamburg,Leeds RDC,25-05-2024,26-05-2024,1.3,Driver Shortage,0,612.6
SHP-1864,20-05-2024,DHL Supply Chain,Rotterdam,Manchester DC,25-05-2024,25-05-2024,0,On Time,1,0
SHP-1865,20-05-2024,DHL Supply Chain,Felixstowe,Manchester DC,24-05-2024,24-05-2024,0,On Time,1,0
SHP-1866,20-05-2024,DHL Supply Chain,Rotterdam,Doncaster DC,23-05-2024,24-05-2024,1.9,Port Congestion,0,345.38
SHP-1867,20-05-2024,Wincanton,Hamburg,Leeds RDC,22-05-2024,22-05-2024,0,On Time,1,0
SHP-1868,20-05-2024,Wincanton,Southampton,Leeds RDC,25-05-2024,26-05-2024,1,Port Congestion,1,382.94
SHP-1869,21-05-2024,Wincanton,Southampton,Doncaster DC,26-05-2024,26-05-2024,0,On Time,1,0
SHP-1870,21-05-2024,Wincanton,Liverpool,Leeds RDC,23-05-2024,23-05-2024,0.8,Documentation Error,1,110.01
SHP-1871,21-05-2024,Kuehne+Nagel,Hamburg,Leeds RDC,23-05-2024,23-05-2024,0,On Time,1,0
SHP-1872,21-05-2024,Kuehne+Nagel,Rotterdam,Leeds RDC,24-05-2024,24-05-2024,0.4,On Time,1,114.2
SHP-1873,21-05-2024,CEVA Logistics,Southampton,Leeds RDC,25-05-2024,25-05-2024,0,On Time,1,0
SHP-1874,21-05-2024,DHL Supply Chain,Southampton,Doncaster DC,26-05-2024,26-05-2024,0,On Time,1,0
SHP-1875,21-05-2024,XPO Logistics,Southampton,Doncaster DC,22-05-2024,22-05-2024,0,On Time,1,0
SHP-1876,21-05-2024,DHL Supply Chain,Hamburg,Birmingham NDC,23-05-2024,23-05-2024,0,On Time,1,0
SHP-1877,21-05-2024,Wincanton,Southampton,Doncaster DC,23-05-2024,23-05-2024,0.5,On Time,1,228.96
SHP-1878,21-05-2024,Wincanton,Southampton,Doncaster DC,25-05-2024,26-05-2024,1.1,Weather Disruption,0,265.97
SHP-1879,21-05-2024,Wincanton,Rotterdam,Doncaster DC,23-05-2024,23-05-2024,0,On Time,1,0
SHP-1880,22-05-2024,CEVA Logistics,Hamburg,Manchester DC,23-05-2024,23-05-2024,0,On Time,1,0
SHP-1881,22-05-2024,DHL Supply Chain,Southampton,Doncaster DC,26-05-2024,27-05-2024,1,Carrier Delay,1,397.46
SHP-1882,22-05-2024,Wincanton,Southampton,Doncaster DC,27-05-2024,28-05-2024,1.7,Vehicle Breakdown,0,410.85
SHP-1883,22-05-2024,DHL Supply Chain,Liverpool,Doncaster DC,23-05-2024,24-05-2024,1.6,Carrier Delay,0,757.97
SHP-1884,22-05-2024,DHL Supply Chain,Rotterdam,Manchester DC,23-05-2024,25-05-2024,2.2,Customs Hold,0,765.24
SHP-1885,22-05-2024,CEVA Logistics,Southampton,Doncaster DC,27-05-2024,31-05-2024,4.4,Carrier Delay,0,1627.93
SHP-1886,22-05-2024,XPO Logistics,Rotterdam,Doncaster DC,24-05-2024,27-05-2024,3.2,Documentation Error,0,1026.67
SHP-1887,22-05-2024,DHL Supply Chain,Rotterdam,Leeds RDC,25-05-2024,26-05-2024,1.4,Customs Hold,0,275.96
SHP-1888,22-05-2024,Kuehne+Nagel,Southampton,Manchester DC,23-05-2024,23-05-2024,0,On Time,1,0
SHP-1889,22-05-2024,DHL Supply Chain,Rotterdam,Leeds RDC,27-05-2024,28-05-2024,1.3,Customs Hold,0,443.06
SHP-1890,23-05-2024,DHL Supply Chain,Rotterdam,Leeds RDC,24-05-2024,24-05-2024,0,On Time,1,0
SHP-1891,23-05-2024,Wincanton,Liverpool,Birmingham NDC,24-05-2024,24-05-2024,0,On Time,1,0
SHP-1892,23-05-2024,Wincanton,Hamburg,Manchester DC,26-05-2024,26-05-2024,0,On Time,1,0
SHP-1893,23-05-2024,Wincanton,Felixstowe,Manchester DC,28-05-2024,29-05-2024,1.1,Port Congestion,0,305.72
SHP-1894,23-05-2024,Wincanton,Felixstowe,Manchester DC,24-05-2024,24-05-2024,0,On Time,1,0
SHP-1895,23-05-2024,XPO Logistics,Rotterdam,Leeds RDC,28-05-2024,31-05-2024,3.1,Documentation Error,0,940.3
SHP-1896,23-05-2024,CEVA Logistics,Hamburg,Doncaster DC,25-05-2024,25-05-2024,0,On Time,1,0
SHP-1897,24-05-2024,DHL Supply Chain,Rotterdam,Leeds RDC,26-05-2024,26-05-2024,0,On Time,1,0
SHP-1898,24-05-2024,CEVA Logistics,Rotterdam,Leeds RDC,26-05-2024,27-05-2024,1,Documentation Error,1,328.17
SHP-1899,24-05-2024,DHL Supply Chain,Felixstowe,Manchester DC,25-05-2024,25-05-2024,0.4,On Time,1,108.27
SHP-1900,24-05-2024,Kuehne+Nagel,Hamburg,Doncaster DC,26-05-2024,26-05-2024,0.7,Weather Disruption,1,204.3
SHP-1901,24-05-2024,Kuehne+Nagel,Rotterdam,Doncaster DC,27-05-2024,27-05-2024,0,On Time,1,0
SHP-1902,24-05-2024,Kuehne+Nagel,Rotterdam,Manchester DC,29-05-2024,29-05-2024,0.7,Port Congestion,1,294.29
SHP-1903,24-05-2024,CEVA Logistics,Southampton,Doncaster DC,26-05-2024,26-05-2024,0.8,Weather Disruption,1,199.95
SHP-1904,24-05-2024,DHL Supply Chain,Liverpool,Leeds RDC,27-05-2024,27-05-2024,0.7,Documentation Error,1,256.12
SHP-1905,25-05-2024,XPO Logistics,Hamburg,Manchester DC,29-05-2024,29-05-2024,0,On Time,1,0
SHP-1906,25-05-2024,Kuehne+Nagel,Felixstowe,Doncaster DC,26-05-2024,26-05-2024,0,On Time,1,0
SHP-1907,25-05-2024,CEVA Logistics,Southampton,Doncaster DC,27-05-2024,29-05-2024,2.4,Port Congestion,0,1028.28
SHP-1908,25-05-2024,CEVA Logistics,Southampton,Leeds RDC,26-05-2024,26-05-2024,0.3,On Time,1,77.88
SHP-1909,26-05-2024,DHL Supply Chain,Southampton,Manchester DC,28-05-2024,28-05-2024,0,On Time,1,0
SHP-1910,26-05-2024,DHL Supply Chain,Hamburg,Manchester DC,27-05-2024,27-05-2024,0,On Time,1,0
SHP-1911,26-05-2024,Wincanton,Hamburg,Birmingham NDC,31-05-2024,31-05-2024,0.5,On Time,1,130.98
SHP-1912,26-05-2024,Wincanton,Felixstowe,Manchester DC,30-05-2024,30-05-2024,0.7,Weather Disruption,1,301.93
SHP-1913,27-05-2024,CEVA Logistics,Southampton,Doncaster DC,29-05-2024,30-05-2024,1.1,Vehicle Breakdown,0,297.57
SHP-1914,27-05-2024,Wincanton,Liverpool,Doncaster DC,01-06-2024,02-06-2024,1.4,Carrier Delay,0,534.72
SHP-1915,27-05-2024,Kuehne+Nagel,Hamburg,Manchester DC,30-05-2024,30-05-2024,0,On Time,1,0
SHP-1916,27-05-2024,Kuehne+Nagel,Felixstowe,Birmingham NDC,29-05-2024,29-05-2024,0,On Time,1,0
SHP-1917,27-05-2024,DHL Supply Chain,Southampton,Doncaster DC,31-05-2024,31-05-2024,0,On Time,1,0
SHP-1918,27-05-2024,XPO Logistics,Liverpool,Manchester DC,29-05-2024,30-05-2024,1.4,Vehicle Breakdown,0,211.18
SHP-1919,27-05-2024,Kuehne+Nagel,Felixstowe,Doncaster DC,01-06-2024,02-06-2024,1.2,Customs Hold,0,207.33
SHP-1920,27-05-2024,CEVA Logistics,Southampton,Leeds RDC,29-05-2024,30-05-2024,1.4,Weather Disruption,0,440.87
SHP-1921,28-05-2024,Wincanton,Liverpool,Leeds RDC,01-06-2024,01-06-2024,0,On Time,1,0
SHP-1922,28-05-2024,Kuehne+Nagel,Hamburg,Manchester DC,02-06-2024,02-06-2024,0,On Time,1,0
SHP-1923,28-05-2024,XPO Logistics,Hamburg,Doncaster DC,30-05-2024,02-06-2024,3.5,Customs Hold,0,560.71
SHP-1924,28-05-2024,XPO Logistics,Hamburg,Manchester DC,30-05-2024,30-05-2024,0.4,On Time,1,103.4
SHP-1925,28-05-2024,Wincanton,Rotterdam,Leeds RDC,31-05-2024,31-05-2024,0,On Time,1,0
SHP-1926,28-05-2024,Wincanton,Rotterdam,Manchester DC,30-05-2024,01-06-2024,2.3,Carrier Delay,0,473.24
SHP-1927,28-05-2024,Kuehne+Nagel,Felixstowe,Doncaster DC,29-05-2024,31-05-2024,2.7,Vehicle Breakdown,0,682.75
SHP-1928,28-05-2024,Wincanton,Southampton,Manchester DC,01-06-2024,01-06-2024,0,On Time,1,0
SHP-1929,28-05-2024,Kuehne+Nagel,Hamburg,Doncaster DC,01-06-2024,01-06-2024,0,On Time,1,0
SHP-1930,28-05-2024,CEVA Logistics,Rotterdam,Doncaster DC,30-05-2024,31-05-2024,1.5,Carrier Delay,0,327.12
SHP-1931,28-05-2024,DHL Supply Chain,Rotterdam,Birmingham NDC,02-06-2024,02-06-2024,0.6,Weather Disruption,1,241.93
SHP-1932,29-05-2024,CEVA Logistics,Southampton,Leeds RDC,31-05-2024,01-06-2024,1,Weather Disruption,1,127.2
SHP-1933,29-05-2024,XPO Logistics,Southampton,Doncaster DC,30-05-2024,30-05-2024,0,On Time,1,0
SHP-1934,29-05-2024,Kuehne+Nagel,Rotterdam,Leeds RDC,01-06-2024,01-06-2024,0,On Time,1,0
SHP-1935,29-05-2024,CEVA Logistics,Hamburg,Leeds RDC,01-06-2024,01-06-2024,0.3,On Time,1,77.76
SHP-1936,29-05-2024,Wincanton,Rotterdam,Manchester DC,30-05-2024,31-05-2024,1.5,Customs Hold,0,701.75
SHP-1937,29-05-2024,Wincanton,Liverpool,Manchester DC,30-05-2024,30-05-2024,0.8,Customs Hold,1,191.91
SHP-1938,29-05-2024,XPO Logistics,Liverpool,Manchester DC,30-05-2024,30-05-2024,0,On Time,1,0
SHP-1939,29-05-2024,DHL Supply Chain,Hamburg,Leeds RDC,31-05-2024,02-06-2024,2,Driver Shortage,0,632.84
SHP-1940,30-05-2024,DHL Supply Chain,Rotterdam,Manchester DC,31-05-2024,31-05-2024,0.4,On Time,1,191.45
SHP-1941,30-05-2024,Wincanton,Southampton,Leeds RDC,04-06-2024,04-06-2024,0,On Time,1,0
SHP-1942,30-05-2024,Wincanton,Liverpool,Leeds RDC,03-06-2024,03-06-2024,0,On Time,1,0
SHP-1943,30-05-2024,Wincanton,Liverpool,Doncaster DC,04-06-2024,04-06-2024,0,On Time,1,0
SHP-1944,30-05-2024,DHL Supply Chain,Liverpool,Doncaster DC,04-06-2024,04-06-2024,0.8,Customs Hold,1,103.48
SHP-1945,30-05-2024,Wincanton,Hamburg,Birmingham NDC,03-06-2024,03-06-2024,0,On Time,1,0
SHP-1946,30-05-2024,Wincanton,Hamburg,Doncaster DC,02-06-2024,02-06-2024,0,On Time,1,0
SHP-1947,30-05-2024,Kuehne+Nagel,Rotterdam,Birmingham NDC,03-06-2024,04-06-2024,1.4,Weather Disruption,0,443.56
SHP-1948,30-05-2024,Wincanton,Rotterdam,Birmingham NDC,02-06-2024,06-06-2024,4.4,Carrier Delay,0,1222.33
SHP-1949,30-05-2024,CEVA Logistics,Liverpool,Birmingham NDC,04-06-2024,04-06-2024,0.2,On Time,1,85.39
SHP-1950,31-05-2024,XPO Logistics,Rotterdam,Manchester DC,01-06-2024,04-06-2024,3.7,Port Congestion,0,698.27
SHP-1951,31-05-2024,Kuehne+Nagel,Rotterdam,Manchester DC,03-06-2024,04-06-2024,1,Weather Disruption,1,428.72
SHP-1952,31-05-2024,XPO Logistics,Hamburg,Doncaster DC,04-06-2024,11-06-2024,7.7,Documentation Error,0,2844.71
SHP-1953,31-05-2024,DHL Supply Chain,Rotterdam,Leeds RDC,03-06-2024,03-06-2024,0,On Time,1,0
SHP-1954,31-05-2024,CEVA Logistics,Hamburg,Birmingham NDC,02-06-2024,02-06-2024,0,On Time,1,0
SHP-1955,31-05-2024,DHL Supply Chain,Hamburg,Birmingham NDC,05-06-2024,05-06-2024,0.4,On Time,1,171.32
SHP-1956,31-05-2024,Kuehne+Nagel,Felixstowe,Birmingham NDC,03-06-2024,03-06-2024,0.1,On Time,1,22.59
SHP-1957,01-06-2024,CEVA Logistics,Felixstowe,Birmingham NDC,03-06-2024,03-06-2024,0,On Time,1,0
SHP-1958,02-06-2024,CEVA Logistics,Liverpool,Leeds RDC,04-06-2024,07-06-2024,3.4,Port Congestion,0,433.89
SHP-1959,02-06-2024,XPO Logistics,Southampton,Leeds RDC,07-06-2024,07-06-2024,0,On Time,1,0
SHP-1960,03-06-2024,XPO Logistics,Hamburg,Leeds RDC,07-06-2024,09-06-2024,2.9,Weather Disruption,0,939.32
SHP-1961,03-06-2024,XPO Logistics,Hamburg,Leeds RDC,05-06-2024,05-06-2024,0,On Time,1,0
SHP-1962,03-06-2024,DHL Supply Chain,Felixstowe,Doncaster DC,04-06-2024,07-06-2024,3.1,Vehicle Breakdown,0,498.19
SHP-1963,03-06-2024,Kuehne+Nagel,Liverpool,Leeds RDC,05-06-2024,07-06-2024,2.2,Carrier Delay,0,570.1
SHP-1964,04-06-2024,CEVA Logistics,Felixstowe,Leeds RDC,08-06-2024,08-06-2024,0,On Time,1,0
SHP-1965,04-06-2024,Kuehne+Nagel,Southampton,Leeds RDC,05-06-2024,05-06-2024,0.5,On Time,1,195.54
SHP-1966,04-06-2024,DHL Supply Chain,Hamburg,Leeds RDC,09-06-2024,09-06-2024,0,On Time,1,0
SHP-1967,04-06-2024,CEVA Logistics,Hamburg,Manchester DC,07-06-2024,07-06-2024,0.4,On Time,1,191.06
SHP-1968,05-06-2024,CEVA Logistics,Rotterdam,Manchester DC,10-06-2024,10-06-2024,0.4,On Time,1,89.53
SHP-1969,05-06-2024,Wincanton,Liverpool,Doncaster DC,09-06-2024,11-06-2024,2.1,Weather Disruption,0,1007.71
SHP-1970,05-06-2024,Kuehne+Nagel,Felixstowe,Doncaster DC,10-06-2024,10-06-2024,0,On Time,1,0
SHP-1971,05-06-2024,XPO Logistics,Rotterdam,Leeds RDC,07-06-2024,11-06-2024,4,Carrier Delay,0,606.39
SHP-1972,05-06-2024,DHL Supply Chain,Southampton,Doncaster DC,06-06-2024,06-06-2024,0.1,On Time,1,23.28
SHP-1973,05-06-2024,Kuehne+Nagel,Felixstowe,Birmingham NDC,06-06-2024,08-06-2024,2.4,Customs Hold,0,790.9
SHP-1974,05-06-2024,DHL Supply Chain,Southampton,Doncaster DC,08-06-2024,08-06-2024,0.3,On Time,1,45.72
SHP-1975,05-06-2024,XPO Logistics,Liverpool,Manchester DC,08-06-2024,11-06-2024,3,Carrier Delay,0,1337.56
SHP-1976,05-06-2024,Wincanton,Hamburg,Leeds RDC,09-06-2024,11-06-2024,2.2,Documentation Error,0,790.29
SHP-1977,05-06-2024,XPO Logistics,Felixstowe,Leeds RDC,07-06-2024,11-06-2024,4.1,Vehicle Breakdown,0,1879.08
SHP-1978,06-06-2024,XPO Logistics,Hamburg,Doncaster DC,08-06-2024,08-06-2024,0,On Time,1,0
SHP-1979,06-06-2024,CEVA Logistics,Southampton,Manchester DC,08-06-2024,09-06-2024,1.4,Documentation Error,0,543.21
