date,warehouse_id,shift,inbound_units,outbound_units,headcount,labour_hours,cost_per_unit_gbp,total_cost_gbp,throughput_rate
16-08-2024,WH-DON-01,Day,647,758,39,299.3,3.38,2562.04,2.53
16-08-2024,WH-DON-01,Night,800,831,20,151.1,2.445,2031.79,5.5
16-08-2024,WH-DON-01,Twilight,716,715,17,100.7,2.53,1808.95,7.1
16-08-2024,WH-DON-02,Day,686,618,45,351.5,1.881,1162.46,1.76
16-08-2024,WH-DON-02,Night,468,515,20,149.8,2.826,1455.39,3.44
16-08-2024,WH-DON-02,Twilight,666,643,24,134.8,3.116,2003.59,4.77
16-08-2024,WH-LEE-01,Day,541,528,42,312.5,3.266,1724.45,1.69
16-08-2024,WH-LEE-01,Night,566,496,25,185.6,2.686,1332.26,2.67
16-08-2024,WH-LEE-01,Twilight,415,513,20,117.8,2.955,1515.91,4.35
17-08-2024,WH-DON-01,Day,808,887,43,341.6,3.029,2686.72,2.6
17-08-2024,WH-DON-01,Night,740,700,19,141.6,2.619,1833.3,4.94
17-08-2024,WH-DON-02,Day,448,491,28,214.5,2.832,1390.51,2.29
17-08-2024,WH-DON-02,Night,501,491,30,229,2.947,1446.98,2.14
17-08-2024,WH-LEE-01,Day,502,537,44,336.9,2.802,1504.67,1.59
17-08-2024,WH-LEE-01,Night,508,550,25,190.9,2.974,1635.7,2.88
19-08-2024,WH-DON-01,Day,769,666,23,169.7,3.308,2203.13,3.92
19-08-2024,WH-DON-01,Night,690,616,17,132,3.095,1906.52,4.67
19-08-2024,WH-DON-01,Twilight,766,626,25,142.2,1.874,1173.12,4.4
19-08-2024,WH-DON-02,Day,526,484,33,260.2,2.044,989.3,1.86
19-08-2024,WH-DON-02,Night,538,533,23,169.8,2.853,1520.65,3.14
19-08-2024,WH-DON-02,Twilight,593,596,22,126.5,2.313,1378.55,4.71
19-08-2024,WH-LEE-01,Day,554,500,24,186.7,2.004,1002,2.68
19-08-2024,WH-LEE-01,Night,544,477,28,224,2.471,1178.67,2.13
19-08-2024,WH-LEE-01,Twilight,611,575,30,172.5,2.099,1206.93,3.33
20-08-2024,WH-DON-01,Day,698,667,38,300.7,2.261,1508.09,2.22
20-08-2024,WH-DON-01,Night,910,855,16,121.8,2.607,2228.99,7.02
20-08-2024,WH-DON-01,Twilight,783,680,19,107.5,1.971,1340.28,6.33
20-08-2024,WH-DON-02,Day,484,437,41,308.6,2.775,1212.67,1.42
20-08-2024,WH-DON-02,Night,530,542,27,206.9,2.873,1557.17,2.62
20-08-2024,WH-DON-02,Twilight,566,618,19,109.7,2.375,1467.75,5.63
20-08-2024,WH-LEE-01,Day,585,554,24,183.1,3.154,1747.32,3.03
20-08-2024,WH-LEE-01,Night,490,423,16,119.4,2.25,951.75,3.54
20-08-2024,WH-LEE-01,Twilight,512,420,27,149.5,2.062,866.04,2.81
21-08-2024,WH-DON-01,Day,752,722,38,303.6,2.429,1753.74,2.38
21-08-2024,WH-DON-01,Night,891,895,27,208.2,2.532,2266.14,4.3
21-08-2024,WH-DON-01,Twilight,836,834,25,147.9,2.682,2236.79,5.64
21-08-2024,WH-DON-02,Day,564,533,29,231.1,2.493,1328.77,2.31
21-08-2024,WH-DON-02,Night,603,541,17,134,1.898,1026.82,4.04
21-08-2024,WH-DON-02,Twilight,630,644,23,128,2.551,1642.84,5.03
21-08-2024,WH-LEE-01,Day,494,508,25,186.8,2.795,1419.86,2.72
21-08-2024,WH-LEE-01,Night,352,304,27,208.7,3.061,930.54,1.46
21-08-2024,WH-LEE-01,Twilight,455,410,14,78.4,3.318,1360.38,5.23
22-08-2024,WH-DON-01,Day,745,722,47,368.6,3.132,2261.3,1.96
22-08-2024,WH-DON-01,Night,629,690,29,224,3.375,2328.75,3.08
22-08-2024,WH-DON-01,Twilight,689,713,28,165.2,3.016,2150.41,4.32
22-08-2024,WH-DON-02,Day,595,593,28,208.2,2.94,1743.42,2.85
22-08-2024,WH-DON-02,Night,551,542,18,133.1,2.025,1097.55,4.07
22-08-2024,WH-DON-02,Twilight,522,515,28,161.6,3.256,1676.84,3.19
22-08-2024,WH-LEE-01,Day,601,672,29,220.2,3.276,2201.47,3.05
22-08-2024,WH-LEE-01,Night,508,561,29,224.7,3.349,1878.79,2.5
22-08-2024,WH-LEE-01,Twilight,499,438,16,93.8,1.853,811.61,4.67
23-08-2024,WH-DON-01,Day,729,740,34,271.4,2.38,1761.2,2.73
23-08-2024,WH-DON-01,Night,822,855,28,222.4,1.956,1672.38,3.84
23-08-2024,WH-DON-01,Twilight,712,636,27,156.7,2.437,1549.93,4.06
23-08-2024,WH-DON-02,Day,531,447,33,251.9,2.141,957.03,1.77
23-08-2024,WH-DON-02,Night,512,519,28,213.6,2.819,1463.06,2.43
23-08-2024,WH-DON-02,Twilight,439,410,29,169.6,2.135,875.35,2.42
23-08-2024,WH-LEE-01,Day,507,463,23,182,3.189,1476.51,2.54
23-08-2024,WH-LEE-01,Night,544,591,19,139.9,2.138,1263.56,4.22
23-08-2024,WH-LEE-01,Twilight,445,468,23,128.6,2.371,1109.63,3.64
24-08-2024,WH-DON-01,Day,646,585,38,284.7,2.118,1239.03,2.05
24-08-2024,WH-DON-01,Night,769,689,30,235.7,2.064,1422.1,2.92
24-08-2024,WH-DON-02,Day,555,489,30,236.2,2.966,1450.37,2.07
24-08-2024,WH-DON-02,Night,514,541,25,199.6,2.136,1155.58,2.71
24-08-2024,WH-LEE-01,Day,486,487,25,195.8,2.806,1366.52,2.49
24-08-2024,WH-LEE-01,Night,389,433,21,164.9,2.519,1090.73,2.63
26-08-2024,WH-DON-01,Day,736,712,43,316.5,1.915,1363.48,2.25
26-08-2024,WH-DON-01,Night,753,622,23,171,2.341,1456.1,3.64
26-08-2024,WH-DON-01,Twilight,667,677,23,135.3,3.161,2140,5
26-08-2024,WH-DON-02,Day,584,544,46,356.6,3.024,1645.06,1.53
26-08-2024,WH-DON-02,Night,577,519,29,229.3,2.614,1356.67,2.26
26-08-2024,WH-DON-02,Twilight,452,464,29,171.3,2.161,1002.7,2.71
26-08-2024,WH-LEE-01,Day,484,417,40,318.3,2.433,1014.56,1.31
26-08-2024,WH-LEE-01,Night,602,545,15,115.9,3.332,1815.94,4.7
26-08-2024,WH-LEE-01,Twilight,610,575,26,154.4,2.925,1681.88,3.72
27-08-2024,WH-DON-01,Day,847,837,31,236.4,2.628,2199.64,3.54
27-08-2024,WH-DON-01,Night,654,565,21,166.5,2.327,1314.75,3.39
27-08-2024,WH-DON-01,Twilight,736,669,26,147.5,2.624,1755.46,4.54
27-08-2024,WH-DON-02,Day,543,508,44,336.7,2.67,1356.36,1.51
27-08-2024,WH-DON-02,Night,462,416,26,201.5,2.15,894.4,2.06
27-08-2024,WH-DON-02,Twilight,499,501,29,166.8,2.685,1345.18,3
27-08-2024,WH-LEE-01,Day,561,572,33,252.6,3.242,1854.42,2.26
27-08-2024,WH-LEE-01,Night,542,510,22,167.5,2.276,1160.76,3.04
27-08-2024,WH-LEE-01,Twilight,575,600,23,128.2,3.26,1956,4.68
28-08-2024,WH-DON-01,Day,726,744,29,227.2,2.485,1848.84,3.27
28-08-2024,WH-DON-01,Night,763,738,20,154.7,2.784,2054.59,4.77
28-08-2024,WH-DON-01,Twilight,776,706,25,142,3.159,2230.25,4.97
28-08-2024,WH-DON-02,Day,518,405,25,190.4,2.995,1212.98,2.13
28-08-2024,WH-DON-02,Night,617,617,23,180.5,2.248,1387.02,3.42
28-08-2024,WH-DON-02,Twilight,602,515,27,160.4,2.235,1151.02,3.21
28-08-2024,WH-LEE-01,Day,529,530,44,331.5,2.923,1549.19,1.6
28-08-2024,WH-LEE-01,Night,444,451,28,211.6,2.032,916.43,2.13
28-08-2024,WH-LEE-01,Twilight,475,433,14,79.6,3.066,1327.58,5.44
29-08-2024,WH-DON-01,Day,808,739,28,223.5,2.374,1754.39,3.31
29-08-2024,WH-DON-01,Night,678,670,25,189.5,2.404,1610.68,3.54
29-08-2024,WH-DON-01,Twilight,708,715,19,109,3.396,2428.14,6.56
29-08-2024,WH-DON-02,Day,603,611,31,231.5,2.968,1813.45,2.64
29-08-2024,WH-DON-02,Night,576,596,23,178.7,2.282,1360.07,3.34
29-08-2024,WH-DON-02,Twilight,448,474,22,130.9,2.2,1042.8,3.62
29-08-2024,WH-LEE-01,Day,468,385,45,334.2,2.844,1094.94,1.15
29-08-2024,WH-LEE-01,Night,597,617,28,210.8,2.438,1504.25,2.93
29-08-2024,WH-LEE-01,Twilight,571,584,19,110.9,3.359,1961.66,5.27
30-08-2024,WH-DON-01,Day,766,787,27,199.1,3.227,2539.65,3.95
30-08-2024,WH-DON-01,Night,677,676,22,162.2,2.918,1972.57,4.17
30-08-2024,WH-DON-01,Twilight,777,694,20,113.8,3.182,2208.31,6.1
30-08-2024,WH-DON-02,Day,395,414,41,323.3,2.728,1129.39,1.28
30-08-2024,WH-DON-02,Night,505,490,29,220,3.356,1644.44,2.23
30-08-2024,WH-DON-02,Twilight,522,462,14,81.2,3.364,1554.17,5.69
30-08-2024,WH-LEE-01,Day,541,476,38,287.3,2.089,994.36,1.66
30-08-2024,WH-LEE-01,Night,562,629,18,133.7,3.302,2076.96,4.7
30-08-2024,WH-LEE-01,Twilight,565,448,21,123.9,2.531,1133.89,3.62
31-08-2024,WH-DON-01,Day,783,811,35,261,1.985,1609.84,3.11
31-08-2024,WH-DON-01,Night,741,752,20,148.2,2.315,1740.88,5.07
31-08-2024,WH-DON-02,Day,556,481,23,174.7,3.099,1490.62,2.75
31-08-2024,WH-DON-02,Night,477,431,28,217.1,3.206,1381.79,1.99
31-08-2024,WH-LEE-01,Day,642,602,26,201.8,1.942,1169.08,2.98
31-08-2024,WH-LEE-01,Night,472,518,20,155,3.353,1736.85,3.34
02-09-2024,WH-DON-01,Day,840,850,22,169,3.324,2825.4,5.03
02-09-2024,WH-DON-01,Night,951,842,16,127.7,3.08,2593.36,6.59
02-09-2024,WH-DON-01,Twilight,877,835,16,93.8,2.261,1887.94,8.9
02-09-2024,WH-DON-02,Day,733,741,31,234.2,2.266,1679.11,3.16
02-09-2024,WH-DON-02,Night,638,546,26,192.1,2.013,1099.1,2.84
02-09-2024,WH-DON-02,Twilight,640,544,19,113.6,2.985,1623.84,4.79
02-09-2024,WH-LEE-01,Day,638,580,31,240.3,2.647,1535.26,2.41
02-09-2024,WH-LEE-01,Night,568,614,18,133.3,2.637,1619.12,4.61
02-09-2024,WH-LEE-01,Twilight,703,695,26,153.2,1.855,1289.22,4.54
03-09-2024,WH-DON-01,Day,930,861,34,263.6,2.664,2293.7,3.27
03-09-2024,WH-DON-01,Night,913,958,25,193.7,2.825,2706.35,4.95
03-09-2024,WH-DON-01,Twilight,906,867,27,152.5,1.992,1727.06,5.69
03-09-2024,WH-DON-02,Day,657,638,30,225,2.877,1835.53,2.84
03-09-2024,WH-DON-02,Night,544,388,21,156,3.032,1176.42,2.49
03-09-2024,WH-DON-02,Twilight,591,606,16,92.7,2.292,1388.95,6.54
03-09-2024,WH-LEE-01,Day,711,781,33,251.1,2.558,1997.8,3.11
03-09-2024,WH-LEE-01,Night,745,758,23,173.3,2.146,1626.67,4.37
03-09-2024,WH-LEE-01,Twilight,613,619,18,99.4,2.861,1770.96,6.23
04-09-2024,WH-DON-01,Day,867,867,40,310.9,2.806,2432.8,2.79
04-09-2024,WH-DON-01,Night,989,960,16,127.7,2.861,2746.56,7.52
04-09-2024,WH-DON-01,Twilight,926,754,21,120.5,2.788,2102.15,6.26
04-09-2024,WH-DON-02,Day,685,747,28,218.9,2.257,1685.98,3.41
04-09-2024,WH-DON-02,Night,665,618,17,125.4,2.868,1772.42,4.93
04-09-2024,WH-DON-02,Twilight,665,624,21,125.8,2.692,1679.81,4.96
04-09-2024,WH-LEE-01,Day,649,555,32,242.7,2.92,1620.6,2.29
04-09-2024,WH-LEE-01,Night,565,500,29,229.9,2.819,1409.5,2.17
04-09-2024,WH-LEE-01,Twilight,519,402,27,154,2.829,1137.26,2.61
05-09-2024,WH-DON-01,Day,930,912,37,276.3,2.755,2512.56,3.3
05-09-2024,WH-DON-01,Night,840,817,23,182.8,3.307,2701.82,4.47
05-09-2024,WH-DON-01,Twilight,957,934,26,150.4,1.889,1764.33,6.21
05-09-2024,WH-DON-02,Day,653,610,39,296.8,3.098,1889.78,2.06
05-09-2024,WH-DON-02,Night,547,506,20,159.3,2.701,1366.71,3.18
05-09-2024,WH-DON-02,Twilight,602,692,23,135.8,1.919,1327.95,5.1
05-09-2024,WH-LEE-01,Day,574,634,39,306.7,3.105,1968.57,2.07
05-09-2024,WH-LEE-01,Night,593,608,20,157.4,2.772,1685.38,3.86
05-09-2024,WH-LEE-01,Twilight,542,479,25,146,3.123,1495.92,3.28
06-09-2024,WH-DON-01,Day,895,794,48,374,2.151,1707.89,2.12
06-09-2024,WH-DON-01,Night,878,898,21,164.1,3.317,2978.67,5.47
06-09-2024,WH-DON-01,Twilight,894,881,28,155.6,2.918,2570.76,5.66
06-09-2024,WH-DON-02,Day,613,562,44,327.1,3.202,1799.52,1.72
06-09-2024,WH-DON-02,Night,734,740,21,158.2,2.017,1492.58,4.68
06-09-2024,WH-DON-02,Twilight,677,796,25,143.2,2.804,2231.98,5.56
06-09-2024,WH-LEE-01,Day,566,501,30,226.9,3.338,1672.34,2.21
06-09-2024,WH-LEE-01,Night,719,793,17,125.6,3.009,2386.14,6.31
06-09-2024,WH-LEE-01,Twilight,748,735,25,141.6,3.334,2450.49,5.19
07-09-2024,WH-DON-01,Day,868,897,42,317.4,2.906,2606.68,2.83
07-09-2024,WH-DON-01,Night,787,819,28,220.1,2.536,2076.98,3.72
07-09-2024,WH-DON-02,Day,607,647,40,318.7,2.687,1738.49,2.03
07-09-2024,WH-DON-02,Night,631,576,21,165.2,2.888,1663.49,3.49
07-09-2024,WH-LEE-01,Day,691,661,43,328.8,2.577,1703.4,2.01
07-09-2024,WH-LEE-01,Night,666,673,15,112.3,2.947,1983.33,5.99
09-09-2024,WH-DON-01,Day,797,690,30,226.3,2.513,1733.97,3.05
09-09-2024,WH-DON-01,Night,920,872,16,120.1,2.076,1810.27,7.26
09-09-2024,WH-DON-01,Twilight,787,814,27,161.6,3.334,2713.88,5.04
09-09-2024,WH-DON-02,Day,620,697,30,236.8,2.838,1978.09,2.94
09-09-2024,WH-DON-02,Night,749,699,25,185.8,3.365,2352.14,3.76
09-09-2024,WH-DON-02,Twilight,692,706,27,150.6,2.185,1542.61,4.69
09-09-2024,WH-LEE-01,Day,670,576,41,324,2.58,1486.08,1.78
09-09-2024,WH-LEE-01,Night,624,666,25,194.4,3.118,2076.59,3.43
09-09-2024,WH-LEE-01,Twilight,597,465,18,103.9,1.976,918.84,4.48
10-09-2024,WH-DON-01,Day,877,915,29,231.5,2.496,2283.84,3.95
10-09-2024,WH-DON-01,Night,932,919,22,170.4,3.322,3052.92,5.39
10-09-2024,WH-DON-01,Twilight,907,792,20,118.8,2.618,2073.46,6.67
10-09-2024,WH-DON-02,Day,687,578,32,252.7,3.306,1910.87,2.29
10-09-2024,WH-DON-02,Night,631,598,16,118.8,2.39,1429.22,5.03
10-09-2024,WH-DON-02,Twilight,630,658,20,118.7,3.32,2184.56,5.54
10-09-2024,WH-LEE-01,Day,661,608,32,251.7,3.061,1861.09,2.42
10-09-2024,WH-LEE-01,Night,687,673,30,233.3,3.125,2103.12,2.88
10-09-2024,WH-LEE-01,Twilight,605,568,20,118.8,1.923,1092.26,4.78
11-09-2024,WH-DON-01,Day,927,871,38,297.9,2.189,1906.62,2.92
11-09-2024,WH-DON-01,Night,866,943,29,229.2,2.316,2183.99,4.11
11-09-2024,WH-DON-01,Twilight,913,894,16,91.9,1.975,1765.65,9.73
11-09-2024,WH-DON-02,Day,604,631,35,278.4,2.993,1888.58,2.27
11-09-2024,WH-DON-02,Night,608,611,23,177.6,2.41,1472.51,3.44
11-09-2024,WH-DON-02,Twilight,581,498,20,117.1,3.156,1571.69,4.25
11-09-2024,WH-LEE-01,Day,565,548,42,327.1,2.369,1298.21,1.68
11-09-2024,WH-LEE-01,Night,537,493,24,191.8,2.431,1198.48,2.57
11-09-2024,WH-LEE-01,Twilight,596,543,16,94.1,3.019,1639.32,5.77
12-09-2024,WH-DON-01,Day,819,738,43,325.8,2.521,1860.5,2.27
12-09-2024,WH-DON-01,Night,843,699,28,213.6,2.055,1436.45,3.27
12-09-2024,WH-DON-01,Twilight,1016,980,15,85.5,2.089,2047.22,11.46
12-09-2024,WH-DON-02,Day,608,581,48,363.2,3.203,1860.94,1.6
12-09-2024,WH-DON-02,Night,684,548,22,175.5,2.053,1125.04,3.12
12-09-2024,WH-DON-02,Twilight,667,562,19,109.6,2.113,1187.51,5.13
12-09-2024,WH-LEE-01,Day,700,678,28,206.3,2.579,1748.56,3.29
12-09-2024,WH-LEE-01,Night,700,699,20,155.6,3.241,2265.46,4.49
12-09-2024,WH-LEE-01,Twilight,686,605,17,99.8,3.243,1962.01,6.06
13-09-2024,WH-DON-01,Day,958,1013,41,305.3,3.066,3105.86,3.32
13-09-2024,WH-DON-01,Night,885,930,14,111.6,1.937,1801.41,8.33
13-09-2024,WH-DON-01,Twilight,928,959,24,137.8,2.881,2762.88,6.96
13-09-2024,WH-DON-02,Day,720,702,46,341.3,3.237,2272.37,2.06
13-09-2024,WH-DON-02,Night,548,527,19,143.6,3.13,1649.51,3.67
13-09-2024,WH-DON-02,Twilight,554,485,24,138.6,2.894,1403.59,3.5
13-09-2024,WH-LEE-01,Day,678,618,27,202.7,3.278,2025.8,3.05
13-09-2024,WH-LEE-01,Night,505,490,26,193.2,3.29,1612.1,2.54
13-09-2024,WH-LEE-01,Twilight,578,613,16,89.2,2.827,1732.95,6.87
14-09-2024,WH-DON-01,Day,849,780,32,253.3,2.642,2060.76,3.08
14-09-2024,WH-DON-01,Night,901,889,16,127.4,2.276,2023.36,6.98
14-09-2024,WH-DON-02,Day,660,702,40,296.1,2.467,1731.83,2.37
14-09-2024,WH-DON-02,Night,729,600,23,182.9,3.12,1872,3.28
14-09-2024,WH-LEE-01,Day,670,611,23,181.6,3.208,1960.09,3.36
14-09-2024,WH-LEE-01,Night,623,633,26,204.4,2.957,1871.78,3.1
16-09-2024,WH-DON-01,Day,974,808,28,207.3,2.991,2416.73,3.9
16-09-2024,WH-DON-01,Night,941,932,26,200.1,2.386,2223.75,4.66
16-09-2024,WH-DON-01,Twilight,813,759,22,130.6,2.055,1559.75,5.81
16-09-2024,WH-DON-02,Day,597,599,47,361.8,2.205,1320.8,1.66
16-09-2024,WH-DON-02,Night,662,532,19,140.7,2.954,1571.53,3.78
16-09-2024,WH-DON-02,Twilight,652,677,30,172.5,2.478,1677.61,3.92
16-09-2024,WH-LEE-01,Day,680,680,26,197.6,2.017,1371.56,3.44
16-09-2024,WH-LEE-01,Night,538,577,29,217.5,2.084,1202.47,2.65
16-09-2024,WH-LEE-01,Twilight,629,613,22,124.2,3.388,2076.84,4.94
17-09-2024,WH-DON-01,Day,813,754,41,311.9,2.849,2148.15,2.42
17-09-2024,WH-DON-01,Night,1021,1052,18,140.6,2.682,2821.46,7.48
17-09-2024,WH-DON-01,Twilight,868,884,30,175.9,2.982,2636.09,5.03
17-09-2024,WH-DON-02,Day,636,650,29,222.5,2.391,1554.15,2.92
17-09-2024,WH-DON-02,Night,695,648,24,183.4,2.506,1623.89,3.53
17-09-2024,WH-DON-02,Twilight,585,557,29,162.2,2.676,1490.53,3.43
17-09-2024,WH-LEE-01,Day,691,658,43,334.9,1.918,1262.04,1.96
17-09-2024,WH-LEE-01,Night,583,595,18,136,2.695,1603.52,4.38
17-09-2024,WH-LEE-01,Twilight,697,726,25,139.9,1.994,1447.64,5.19
18-09-2024,WH-DON-01,Day,869,865,38,279.8,1.969,1703.19,3.09
18-09-2024,WH-DON-01,Night,971,893,28,212.3,3.039,2713.83,4.21
18-09-2024,WH-DON-01,Twilight,870,849,25,146.3,3.175,2695.57,5.8
18-09-2024,WH-DON-02,Day,667,721,29,218.2,3.377,2434.82,3.3
18-09-2024,WH-DON-02,Night,717,769,26,194.7,3.382,2600.76,3.95
18-09-2024,WH-DON-02,Twilight,610,682,20,114.9,2.561,1746.6,5.94
18-09-2024,WH-LEE-01,Day,697,708,34,270.7,2.819,1995.85,2.62
18-09-2024,WH-LEE-01,Night,606,615,18,141.4,2.307,1418.81,4.35
18-09-2024,WH-LEE-01,Twilight,619,577,21,121.2,2.439,1407.3,4.76
19-09-2024,WH-DON-01,Day,899,941,26,204.6,2.331,2193.47,4.6
19-09-2024,WH-DON-01,Night,940,888,15,114.1,2.975,2641.8,7.78
19-09-2024,WH-DON-01,Twilight,845,949,30,176.1,2.025,1921.72,5.39
19-09-2024,WH-DON-02,Day,676,685,41,302,2.76,1890.6,2.27
19-09-2024,WH-DON-02,Night,624,577,29,228.6,3.377,1948.53,2.52
19-09-2024,WH-DON-02,Twilight,758,801,26,147.6,3.303,2645.7,5.43
19-09-2024,WH-LEE-01,Day,650,609,40,312.9,3.182,1937.84,1.95
19-09-2024,WH-LEE-01,Night,627,568,30,234.5,2.519,1430.79,2.42
19-09-2024,WH-LEE-01,Twilight,610,580,28,157.4,2.382,1381.56,3.68
20-09-2024,WH-DON-01,Day,795,824,43,322.6,2.194,1807.86,2.55
20-09-2024,WH-DON-01,Night,895,816,27,215.9,2.391,1951.06,3.78
20-09-2024,WH-DON-01,Twilight,900,899,18,104.5,2.685,2413.82,8.6
20-09-2024,WH-DON-02,Day,667,534,25,186.1,2.234,1192.96,2.87
20-09-2024,WH-DON-02,Night,733,642,24,178.2,2.677,1718.63,3.6
20-09-2024,WH-DON-02,Twilight,592,568,25,138.8,1.995,1133.16,4.09
20-09-2024,WH-LEE-01,Day,815,761,35,267.9,2.771,2108.73,2.84
20-09-2024,WH-LEE-01,Night,561,528,25,195.9,2.574,1359.07,2.7
20-09-2024,WH-LEE-01,Twilight,639,597,29,173.6,2.925,1746.22,3.44
21-09-2024,WH-DON-01,Day,884,804,23,181.8,2.832,2276.93,4.42
21-09-2024,WH-DON-01,Night,951,936,26,195.4,2.487,2327.83,4.79
21-09-2024,WH-DON-02,Day,663,670,29,227.5,2.283,1529.61,2.95
21-09-2024,WH-DON-02,Night,553,589,25,197.2,3.313,1951.36,2.99
21-09-2024,WH-LEE-01,Day,676,802,26,195.1,2.961,2374.72,4.11
21-09-2024,WH-LEE-01,Night,622,606,27,206.1,2.447,1482.88,2.94
23-09-2024,WH-DON-01,Day,891,785,26,194.7,3.093,2428.01,4.03
23-09-2024,WH-DON-01,Night,868,811,25,184.3,3.15,2554.65,4.4
23-09-2024,WH-DON-01,Twilight,920,835,23,128.6,2.653,2215.26,6.49
23-09-2024,WH-DON-02,Day,593,532,34,263.3,3.293,1751.88,2.02
23-09-2024,WH-DON-02,Night,614,647,21,157.8,2.215,1433.11,4.1
23-09-2024,WH-DON-02,Twilight,747,744,15,86.6,2.216,1648.7,8.59
23-09-2024,WH-LEE-01,Day,729,666,41,303.2,1.977,1316.68,2.2
23-09-2024,WH-LEE-01,Night,573,602,18,132.6,2.629,1582.66,4.54
23-09-2024,WH-LEE-01,Twilight,637,713,29,172.2,2.71,1932.23,4.14
24-09-2024,WH-DON-01,Day,934,909,22,170.7,2.528,2297.95,5.33
24-09-2024,WH-DON-01,Night,857,844,28,219.1,2.541,2144.6,3.85
24-09-2024,WH-DON-01,Twilight,882,830,21,125.7,2.01,1668.3,6.6
24-09-2024,WH-DON-02,Day,613,555,48,362.2,2.522,1399.71,1.53
24-09-2024,WH-DON-02,Night,588,520,29,229.6,3.002,1561.04,2.26
24-09-2024,WH-DON-02,Twilight,794,841,21,119.8,2.302,1935.98,7.02
24-09-2024,WH-LEE-01,Day,626,570,22,171.6,1.984,1130.88,3.32
24-09-2024,WH-LEE-01,Night,551,461,30,226.4,3.031,1397.29,2.04
24-09-2024,WH-LEE-01,Twilight,605,590,25,145.4,2.843,1677.37,4.06
25-09-2024,WH-DON-01,Day,839,740,27,209.5,1.85,1369,3.53
25-09-2024,WH-DON-01,Night,903,1012,16,118.6,3.169,3207.03,8.53
25-09-2024,WH-DON-01,Twilight,839,717,24,132.6,2.154,1544.42,5.41
25-09-2024,WH-DON-02,Day,562,507,31,238.5,2.459,1246.71,2.13
25-09-2024,WH-DON-02,Night,672,697,24,187.8,2.613,1821.26,3.71
25-09-2024,WH-DON-02,Twilight,646,655,16,95.4,2.037,1334.23,6.87
25-09-2024,WH-LEE-01,Day,706,688,39,305,3.006,2068.13,2.26
25-09-2024,WH-LEE-01,Night,585,536,20,156.5,2.225,1192.6,3.42
25-09-2024,WH-LEE-01,Twilight,737,794,24,137.6,3.062,2431.23,5.77
26-09-2024,WH-DON-01,Day,943,1048,46,355.8,2.461,2579.13,2.95
26-09-2024,WH-DON-01,Night,846,821,20,147.6,2.628,2157.59,5.56
26-09-2024,WH-DON-01,Twilight,918,821,23,131.4,3.171,2603.39,6.25
26-09-2024,WH-DON-02,Day,628,554,23,180.2,2.434,1348.44,3.07
26-09-2024,WH-DON-02,Night,728,776,25,185.7,2.374,1842.22,4.18
26-09-2024,WH-DON-02,Twilight,582,607,22,123.5,2.027,1230.39,4.91
26-09-2024,WH-LEE-01,Day,570,522,27,207.2,2.833,1478.83,2.52
26-09-2024,WH-LEE-01,Night,747,793,19,141.6,2.813,2230.71,5.6
26-09-2024,WH-LEE-01,Twilight,619,586,28,156.9,2.052,1202.47,3.73
27-09-2024,WH-DON-01,Day,977,902,38,286.9,2.554,2303.71,3.14
27-09-2024,WH-DON-01,Night,850,825,25,189.7,2.523,2081.47,4.35
27-09-2024,WH-DON-01,Twilight,1031,953,16,94.3,1.861,1773.53,10.11
27-09-2024,WH-DON-02,Day,599,537,47,366.1,3.14,1686.18,1.47
27-09-2024,WH-DON-02,Night,727,763,30,230,2.024,1544.31,3.32
27-09-2024,WH-DON-02,Twilight,701,650,19,113.3,1.859,1208.35,5.74
27-09-2024,WH-LEE-01,Day,700,778,39,294,2.415,1878.87,2.65
27-09-2024,WH-LEE-01,Night,723,742,26,199.6,2.059,1527.78,3.72
27-09-2024,WH-LEE-01,Twilight,668,581,26,154.3,2.815,1635.51,3.77
28-09-2024,WH-DON-01,Day,874,910,32,252.3,3.185,2898.35,3.61
28-09-2024,WH-DON-01,Night,928,894,18,137.9,2.141,1914.05,6.48
28-09-2024,WH-DON-02,Day,729,750,47,352.7,3.272,2454,2.13
28-09-2024,WH-DON-02,Night,699,674,19,146.8,2.757,1858.22,4.59
28-09-2024,WH-LEE-01,Day,631,663,48,381.3,2.574,1706.56,1.74
28-09-2024,WH-LEE-01,Night,571,599,28,220.3,2.178,1304.62,2.72
30-09-2024,WH-DON-01,Day,851,859,25,184.6,2.846,2444.71,4.65
30-09-2024,WH-DON-01,Night,961,979,20,148.8,2.373,2323.17,6.58
30-09-2024,WH-DON-01,Twilight,882,913,25,138.4,2.565,2341.84,6.6
30-09-2024,WH-DON-02,Day,691,756,29,223.3,2.719,2055.56,3.39
30-09-2024,WH-DON-02,Night,616,654,15,112.5,2.549,1667.05,5.81
30-09-2024,WH-DON-02,Twilight,674,711,21,122.7,2.791,1984.4,5.79
30-09-2024,WH-LEE-01,Day,608,568,42,321.7,2.129,1209.27,1.77
30-09-2024,WH-LEE-01,Night,612,649,14,111.8,3.325,2157.93,5.81
30-09-2024,WH-LEE-01,Twilight,598,571,14,80.9,2.325,1327.58,7.06
01-10-2024,WH-DON-01,Day,943,924,43,323.8,1.905,1760.22,2.85
01-10-2024,WH-DON-01,Night,859,820,20,150.8,2.166,1776.12,5.44
01-10-2024,WH-DON-01,Twilight,825,874,17,95,2.724,2380.78,9.2
01-10-2024,WH-DON-02,Day,706,684,48,355.9,3.293,2252.41,1.92
