date,warehouse_id,shift,orders_received,orders_fulfilled,fulfillment_rate,pick_accuracy,units_per_hour,dock_to_stock_hrs,sla_met
12-08-2024,WH-DON-02,Day,267,261,0.9808,0.9978,96.3,1.98,1
12-08-2024,WH-DON-02,Night,244,234,0.9629,0.9731,72.8,2.57,1
12-08-2024,WH-DON-02,Twilight,266,262,0.9868,0.9822,71.9,2.12,1
12-08-2024,WH-LEE-01,Day,212,202,0.9556,0.973,102.4,4.78,1
12-08-2024,WH-LEE-01,Night,275,266,0.9692,0.9764,77.8,3.57,1
12-08-2024,WH-LEE-01,Twilight,271,256,0.9457,0.9753,114.6,2.76,0
13-08-2024,WH-DON-01,Day,307,280,0.9122,0.9879,71.6,1.65,0
13-08-2024,WH-DON-01,Night,373,341,0.9156,0.9889,77.4,2.4,0
13-08-2024,WH-DON-01,Twilight,368,343,0.9332,0.9953,78.6,1.24,0
13-08-2024,WH-DON-02,Day,197,185,0.9422,0.9739,111.5,1.83,0
13-08-2024,WH-DON-02,Night,309,300,0.9719,0.9796,97,2.96,1
13-08-2024,WH-DON-02,Twilight,208,204,0.9836,0.9864,96.6,4.43,1
13-08-2024,WH-LEE-01,Day,245,226,0.9245,0.9975,86.3,2.44,0
13-08-2024,WH-LEE-01,Night,249,237,0.9552,0.9876,98.2,2.92,1
13-08-2024,WH-LEE-01,Twilight,175,161,0.9208,0.9713,92.1,1.76,0
14-08-2024,WH-DON-01,Day,364,353,0.9725,0.9725,102.1,4.71,1
14-08-2024,WH-DON-01,Night,365,354,0.9701,0.978,87.9,3.74,1
14-08-2024,WH-DON-01,Twilight,380,371,0.9779,0.9851,81,2.74,1
14-08-2024,WH-DON-02,Day,334,330,0.99,0.9957,106.3,2.3,1
14-08-2024,WH-DON-02,Night,299,282,0.9446,0.9798,65.7,1.49,0
14-08-2024,WH-DON-02,Twilight,197,191,0.972,0.9975,75.8,1.41,1
14-08-2024,WH-LEE-01,Day,252,239,0.9519,0.9955,113.2,2.73,1
14-08-2024,WH-LEE-01,Night,216,205,0.9532,0.9915,82.4,3.05,1
14-08-2024,WH-LEE-01,Twilight,316,306,0.9693,0.9824,97,4.48,1
15-08-2024,WH-DON-01,Day,343,333,0.9734,0.991,101,3.9,1
15-08-2024,WH-DON-01,Night,346,342,0.9908,0.9941,99.5,3.1,1
15-08-2024,WH-DON-01,Twilight,393,377,0.9618,0.988,113.3,3.63,1
15-08-2024,WH-DON-02,Day,281,261,0.9291,0.9731,107.5,3.05,0
15-08-2024,WH-DON-02,Night,229,226,0.991,0.9828,78.1,2.54,1
15-08-2024,WH-DON-02,Twilight,304,283,0.9312,0.9861,104,1.62,0
15-08-2024,WH-LEE-01,Day,297,277,0.9354,0.9792,78,3.86,0
15-08-2024,WH-LEE-01,Night,235,219,0.9359,0.9971,89.4,4.17,0
15-08-2024,WH-LEE-01,Twilight,245,223,0.913,0.984,97,2.96,0
16-08-2024,WH-DON-01,Day,318,298,0.9379,0.9809,68.2,4.4,0
16-08-2024,WH-DON-01,Night,377,349,0.9258,0.9809,66.2,2.97,0
16-08-2024,WH-DON-01,Twilight,375,346,0.9231,0.9745,90.9,1.76,0
16-08-2024,WH-DON-02,Day,272,262,0.9658,0.9773,86.6,2.28,1
16-08-2024,WH-DON-02,Night,237,232,0.979,0.974,80.6,4.22,1
16-08-2024,WH-DON-02,Twilight,262,242,0.9238,0.9809,88.4,2.49,0
16-08-2024,WH-LEE-01,Day,267,247,0.9261,0.9721,86.5,3.88,0
16-08-2024,WH-LEE-01,Night,239,235,0.9866,0.9755,70.4,2.93,1
16-08-2024,WH-LEE-01,Twilight,242,228,0.9458,0.9864,105.6,3.77,0
17-08-2024,WH-DON-01,Day,324,303,0.9376,0.9924,109.4,3.01,0
17-08-2024,WH-DON-01,Night,395,372,0.9431,0.9741,66.5,1.28,0
17-08-2024,WH-DON-02,Day,227,209,0.9232,0.985,104.1,2.05,0
17-08-2024,WH-DON-02,Night,242,240,0.993,0.9916,80.5,2.24,1
17-08-2024,WH-LEE-01,Day,229,217,0.9513,0.9923,79.6,1.75,1
17-08-2024,WH-LEE-01,Night,231,225,0.9752,0.9952,104.4,2.09,1
19-08-2024,WH-DON-01,Day,342,335,0.9798,0.9766,101.2,4.12,1
19-08-2024,WH-DON-01,Night,333,308,0.9254,0.9988,87.2,3.48,0
19-08-2024,WH-DON-01,Twilight,310,288,0.9295,0.9747,69.8,4.77,0
19-08-2024,WH-DON-02,Day,282,271,0.9624,0.9735,70.4,2.67,1
19-08-2024,WH-DON-02,Night,240,224,0.936,0.9887,71.8,2.41,0
19-08-2024,WH-DON-02,Twilight,218,210,0.9647,0.9795,80.7,2.21,1
19-08-2024,WH-LEE-01,Day,258,242,0.9398,0.9827,83,1.37,0
19-08-2024,WH-LEE-01,Night,263,255,0.9733,0.9769,82.1,4.47,1
19-08-2024,WH-LEE-01,Twilight,256,235,0.9186,0.9762,112.6,2.51,0
20-08-2024,WH-DON-01,Day,339,308,0.9112,0.9864,108.5,2.39,0
20-08-2024,WH-DON-01,Night,357,347,0.973,0.9811,95.2,3.1,1
20-08-2024,WH-DON-01,Twilight,314,291,0.9279,0.9818,109.7,1.67,0
20-08-2024,WH-DON-02,Day,285,277,0.9731,0.9744,95.6,4.48,1
20-08-2024,WH-DON-02,Night,243,235,0.9699,0.9969,65.1,3.17,1
20-08-2024,WH-DON-02,Twilight,238,223,0.9391,0.9913,114.5,1.93,0
20-08-2024,WH-LEE-01,Day,252,233,0.9263,0.9864,79.9,4.36,0
20-08-2024,WH-LEE-01,Night,245,240,0.9825,0.9964,103.6,4.42,1
20-08-2024,WH-LEE-01,Twilight,208,205,0.9874,0.9729,87.7,4.55,1
21-08-2024,WH-DON-01,Day,359,342,0.9528,0.9716,96.2,3.71,1
21-08-2024,WH-DON-01,Night,350,335,0.9581,0.9932,91.6,3.87,1
21-08-2024,WH-DON-01,Twilight,351,331,0.9438,0.9902,108.9,4.7,0
21-08-2024,WH-DON-02,Day,279,263,0.9427,0.9928,86.8,2.18,0
21-08-2024,WH-DON-02,Night,297,274,0.9256,0.9755,71.2,3.71,0
21-08-2024,WH-DON-02,Twilight,292,277,0.9487,0.9908,92.7,2.29,0
21-08-2024,WH-LEE-01,Day,217,201,0.9287,0.9908,94,1.82,0
21-08-2024,WH-LEE-01,Night,275,251,0.9133,0.9751,99.7,4.54,0
21-08-2024,WH-LEE-01,Twilight,260,242,0.933,0.9931,98.2,2.1,0
22-08-2024,WH-DON-01,Day,360,327,0.9101,0.9807,96.4,2.53,0
22-08-2024,WH-DON-01,Night,311,285,0.9171,0.9908,85.4,3.8,0
22-08-2024,WH-DON-01,Twilight,309,289,0.9376,0.9726,106.3,4.17,0
22-08-2024,WH-DON-02,Day,276,256,0.9286,0.998,76.3,4.7,0
22-08-2024,WH-DON-02,Night,173,168,0.9761,0.9929,66.4,3.88,1
22-08-2024,WH-DON-02,Twilight,234,220,0.9425,0.9893,108.9,3.48,0
22-08-2024,WH-LEE-01,Day,201,186,0.9288,0.9785,95.3,4.11,0
22-08-2024,WH-LEE-01,Night,236,229,0.974,0.9754,71.8,3.81,1
22-08-2024,WH-LEE-01,Twilight,210,192,0.918,0.9761,76.7,4.3,0
23-08-2024,WH-DON-01,Day,391,362,0.9261,0.9847,102.3,3.53,0
23-08-2024,WH-DON-01,Night,362,334,0.9251,0.982,87.9,1.45,0
23-08-2024,WH-DON-01,Twilight,346,316,0.9161,0.9779,110.7,4.69,0
23-08-2024,WH-DON-02,Day,283,275,0.9718,0.9936,96.4,2.56,1
23-08-2024,WH-DON-02,Night,275,250,0.9118,0.9941,94.5,3.52,0
23-08-2024,WH-DON-02,Twilight,276,253,0.9171,0.975,97.5,1.25,0
23-08-2024,WH-LEE-01,Day,260,257,0.9921,0.9978,73,3.85,1
23-08-2024,WH-LEE-01,Night,229,212,0.9272,0.9845,86,2.8,0
23-08-2024,WH-LEE-01,Twilight,294,271,0.9239,0.9803,75.3,1.4,0
24-08-2024,WH-DON-01,Day,329,302,0.9205,0.9941,72.8,2.27,0
24-08-2024,WH-DON-01,Night,305,290,0.9535,0.9944,67.9,4.48,1
24-08-2024,WH-DON-02,Day,285,262,0.9225,0.9894,78.6,4.36,0
24-08-2024,WH-DON-02,Night,258,243,0.9427,0.9958,97.1,1.6,0
24-08-2024,WH-LEE-01,Day,261,239,0.9186,0.9978,84.8,3.42,0
24-08-2024,WH-LEE-01,Night,266,244,0.9201,0.9969,101.2,4.42,0
26-08-2024,WH-DON-01,Day,329,314,0.9551,0.9878,99.9,1.74,1
26-08-2024,WH-DON-01,Night,332,320,0.9667,0.9794,96.8,2.45,1
26-08-2024,WH-DON-01,Twilight,397,383,0.9662,0.9971,106.1,3.76,1
26-08-2024,WH-DON-02,Day,294,269,0.9165,0.9711,111.9,1.74,0
26-08-2024,WH-DON-02,Night,239,225,0.9432,0.9912,95.5,2.92,0
26-08-2024,WH-DON-02,Twilight,232,212,0.9157,0.9872,113.1,2.2,0
26-08-2024,WH-LEE-01,Day,336,310,0.9255,0.9818,83,2.73,0
26-08-2024,WH-LEE-01,Night,306,296,0.9689,0.9826,95.8,2.4,1
26-08-2024,WH-LEE-01,Twilight,268,249,0.9309,0.9827,91.4,3.12,0
27-08-2024,WH-DON-01,Day,303,289,0.9553,0.994,86.1,3.29,1
27-08-2024,WH-DON-01,Night,309,299,0.9689,0.992,92,2.05,1
27-08-2024,WH-DON-01,Twilight,362,329,0.9102,0.9988,68.8,3.21,0
27-08-2024,WH-DON-02,Day,319,291,0.9151,0.9808,107.9,4.32,0
27-08-2024,WH-DON-02,Night,236,231,0.9796,0.9793,68,4.27,1
27-08-2024,WH-DON-02,Twilight,319,296,0.9306,0.9942,70.6,1.7,0
27-08-2024,WH-LEE-01,Day,242,240,0.9918,0.9907,85.7,1.29,1
27-08-2024,WH-LEE-01,Night,282,273,0.9696,0.9896,65,4.21,1
27-08-2024,WH-LEE-01,Twilight,247,243,0.984,0.9718,85.2,1.48,1
28-08-2024,WH-DON-01,Day,378,370,0.9792,0.9752,76.6,3.88,1
28-08-2024,WH-DON-01,Night,362,352,0.9736,0.9906,74.7,2.68,1
28-08-2024,WH-DON-01,Twilight,317,307,0.9691,0.979,75.3,4.37,1
28-08-2024,WH-DON-02,Day,298,271,0.9127,0.992,91.7,1.24,0
28-08-2024,WH-DON-02,Night,276,271,0.9845,0.9865,97.4,4.51,1
28-08-2024,WH-DON-02,Twilight,214,203,0.9527,0.9909,87.9,1.76,1
28-08-2024,WH-LEE-01,Day,290,288,0.9931,0.9745,78,3.43,1
28-08-2024,WH-LEE-01,Night,248,230,0.9286,0.9761,93.8,3.21,0
28-08-2024,WH-LEE-01,Twilight,284,269,0.9498,0.9798,98.2,4.18,0
29-08-2024,WH-DON-01,Day,298,275,0.924,0.9935,98.4,1.9,0
29-08-2024,WH-DON-01,Night,353,339,0.9613,0.9947,63.1,2.22,1
29-08-2024,WH-DON-01,Twilight,352,336,0.956,0.9728,96.1,3.92,1
29-08-2024,WH-DON-02,Day,240,231,0.9643,0.9719,80.7,4.72,1
29-08-2024,WH-DON-02,Night,289,276,0.958,0.9868,95.7,1.36,1
29-08-2024,WH-DON-02,Twilight,225,204,0.9107,0.981,81.3,2.63,0
29-08-2024,WH-LEE-01,Day,320,296,0.9266,0.9921,102.1,4.71,0
29-08-2024,WH-LEE-01,Night,250,236,0.9446,0.9918,66.2,4.11,0
29-08-2024,WH-LEE-01,Twilight,241,222,0.9228,0.9874,86,3.31,0
30-08-2024,WH-DON-01,Day,359,331,0.9229,0.984,109.6,1.54,0
30-08-2024,WH-DON-01,Night,324,314,0.9711,0.9958,96.4,3.56,1
30-08-2024,WH-DON-01,Twilight,346,343,0.9919,0.9855,102.2,3.55,1
30-08-2024,WH-DON-02,Day,236,233,0.9891,0.9806,104.9,2.42,1
30-08-2024,WH-DON-02,Night,216,204,0.9466,0.9959,95,2.6,0
30-08-2024,WH-DON-02,Twilight,299,277,0.9277,0.9881,71.5,1.75,0
30-08-2024,WH-LEE-01,Day,229,224,0.9784,0.975,108.9,3.17,1
30-08-2024,WH-LEE-01,Night,228,226,0.9924,0.9929,65.6,1.54,1
30-08-2024,WH-LEE-01,Twilight,226,208,0.9237,0.9788,85.1,1.52,0
31-08-2024,WH-DON-01,Day,408,377,0.9252,0.9926,80.1,2.9,0
31-08-2024,WH-DON-01,Night,342,330,0.9653,0.9749,67.2,3.25,1
31-08-2024,WH-DON-02,Day,315,287,0.9134,0.9951,86.8,4.29,0
31-08-2024,WH-DON-02,Night,267,251,0.9412,0.9947,102.6,2.55,0
31-08-2024,WH-LEE-01,Day,246,238,0.968,0.9852,80.4,4.35,1
31-08-2024,WH-LEE-01,Night,237,228,0.9647,0.9917,72.4,4.16,1
02-09-2024,WH-DON-01,Day,381,346,0.9107,0.9949,81.7,1.77,0
02-09-2024,WH-DON-01,Night,410,386,0.943,0.9839,65.9,2.88,0
02-09-2024,WH-DON-01,Twilight,426,410,0.9646,0.9962,89.8,1.51,1
02-09-2024,WH-DON-02,Day,302,298,0.9884,0.9925,77.4,2.38,1
02-09-2024,WH-DON-02,Night,243,227,0.937,0.9989,82.7,3.73,0
02-09-2024,WH-DON-02,Twilight,286,261,0.9133,0.9754,90.1,3.5,0
02-09-2024,WH-LEE-01,Day,313,293,0.9372,0.9719,96.3,2.57,0
02-09-2024,WH-LEE-01,Night,336,318,0.9466,0.9843,64.2,4.32,0
02-09-2024,WH-LEE-01,Twilight,298,295,0.991,0.9901,80.7,3.49,1
03-09-2024,WH-DON-01,Day,429,405,0.9444,0.9794,101.5,4.34,0
03-09-2024,WH-DON-01,Night,425,405,0.9546,0.9898,73,4.19,1
03-09-2024,WH-DON-01,Twilight,474,445,0.9391,0.9921,75.7,2.46,0
03-09-2024,WH-DON-02,Day,345,326,0.9456,0.9843,100.4,1.78,0
03-09-2024,WH-DON-02,Night,300,290,0.9689,0.9819,62.3,4.02,1
03-09-2024,WH-DON-02,Twilight,283,271,0.9608,0.9732,99.4,3.42,1
03-09-2024,WH-LEE-01,Day,270,267,0.9898,0.9918,102.6,2.34,1
03-09-2024,WH-LEE-01,Night,388,358,0.9228,0.9838,68.2,4.31,0
03-09-2024,WH-LEE-01,Twilight,370,349,0.9445,0.9856,68.2,2.82,0
04-09-2024,WH-DON-01,Day,472,462,0.9808,0.9745,89.1,4.69,1
04-09-2024,WH-DON-01,Night,437,434,0.9932,0.9828,85.2,1.8,1
04-09-2024,WH-DON-01,Twilight,432,406,0.9421,0.9807,112.8,4.7,0
04-09-2024,WH-DON-02,Day,305,298,0.9792,0.9715,110.1,3.01,1
04-09-2024,WH-DON-02,Night,307,302,0.9838,0.9906,89.6,2.84,1
04-09-2024,WH-DON-02,Twilight,286,273,0.9561,0.9856,104,1.61,1
04-09-2024,WH-LEE-01,Day,324,299,0.9249,0.983,76.3,3.34,0
04-09-2024,WH-LEE-01,Night,281,275,0.9818,0.9903,80.6,2.22,1
04-09-2024,WH-LEE-01,Twilight,302,290,0.9627,0.9969,108.3,4.78,1
05-09-2024,WH-DON-01,Day,424,409,0.9652,0.9883,87.3,2.99,1
05-09-2024,WH-DON-01,Night,406,395,0.9739,0.997,66.1,2.8,1
05-09-2024,WH-DON-01,Twilight,413,386,0.9346,0.9828,78.5,2.84,0
05-09-2024,WH-DON-02,Day,306,288,0.9424,0.9765,90.1,1.65,0
05-09-2024,WH-DON-02,Night,375,354,0.9451,0.994,92,3.87,0
05-09-2024,WH-DON-02,Twilight,296,269,0.9106,0.9815,78.5,2.22,0
05-09-2024,WH-LEE-01,Day,327,320,0.9813,0.9933,87.5,2.07,1
05-09-2024,WH-LEE-01,Night,293,289,0.9865,0.9826,62.5,1.75,1
05-09-2024,WH-LEE-01,Twilight,271,265,0.9797,0.9878,83.7,4.65,1
06-09-2024,WH-DON-01,Day,459,456,0.9944,0.9778,113.8,1.89,1
06-09-2024,WH-DON-01,Night,385,376,0.9781,0.9872,67.4,3.49,1
06-09-2024,WH-DON-01,Twilight,375,372,0.9931,0.9759,110.5,3.06,1
06-09-2024,WH-DON-02,Day,297,290,0.9781,0.9851,97.7,4.02,1
06-09-2024,WH-DON-02,Night,315,309,0.9817,0.9886,73,3.19,1
06-09-2024,WH-DON-02,Twilight,329,301,0.9179,0.9832,97.6,3.34,0
06-09-2024,WH-LEE-01,Day,303,276,0.9124,0.9908,111.3,1.48,0
06-09-2024,WH-LEE-01,Night,273,251,0.9211,0.9837,88.9,2.49,0
06-09-2024,WH-LEE-01,Twilight,343,319,0.9304,0.9961,82,3.13,0
07-09-2024,WH-DON-01,Day,421,411,0.9768,0.9926,99,2.19,1
07-09-2024,WH-DON-01,Night,472,467,0.9895,0.9886,89.2,3.29,1
07-09-2024,WH-DON-02,Day,336,322,0.9607,0.974,81.3,4.42,1
07-09-2024,WH-DON-02,Night,330,302,0.9179,0.9848,77.3,4.22,0
07-09-2024,WH-LEE-01,Day,283,258,0.9119,0.9731,113.1,1.47,0
07-09-2024,WH-LEE-01,Night,332,321,0.9684,0.9815,75.3,4.47,1
09-09-2024,WH-DON-01,Day,426,388,0.9109,0.976,94.7,3.38,0
09-09-2024,WH-DON-01,Night,402,366,0.9127,0.9983,104.4,2.94,0
09-09-2024,WH-DON-01,Twilight,391,361,0.9235,0.9918,111.5,1.89,0
09-09-2024,WH-DON-02,Day,285,260,0.9125,0.9716,92.1,1.75,0
09-09-2024,WH-DON-02,Night,319,296,0.9284,0.9802,71.3,3.82,0
09-09-2024,WH-DON-02,Twilight,299,295,0.9899,0.9785,90.6,4.63,1
09-09-2024,WH-LEE-01,Day,287,268,0.935,0.9919,91.3,3.05,0
09-09-2024,WH-LEE-01,Night,340,320,0.944,0.9764,69.3,3.67,0
09-09-2024,WH-LEE-01,Twilight,328,309,0.9434,0.9873,104,2.32,0
10-09-2024,WH-DON-01,Day,404,394,0.9775,0.9977,90.9,4.38,1
10-09-2024,WH-DON-01,Night,375,367,0.9794,0.9884,87.9,2.75,1
10-09-2024,WH-DON-01,Twilight,442,423,0.9582,0.9815,97.7,1.43,1
10-09-2024,WH-DON-02,Day,313,298,0.9535,0.9874,81.8,4.18,1
10-09-2024,WH-DON-02,Night,316,304,0.9648,0.998,76.9,1.31,1
10-09-2024,WH-DON-02,Twilight,321,313,0.9772,0.981,71.4,3.57,1
10-09-2024,WH-LEE-01,Day,333,313,0.9416,0.9928,73.7,2.35,0
10-09-2024,WH-LEE-01,Night,336,319,0.9496,0.9933,100.3,3.22,0
10-09-2024,WH-LEE-01,Twilight,311,293,0.9428,0.9879,92.8,1.57,0
11-09-2024,WH-DON-01,Day,412,405,0.9851,0.9951,71.5,4.41,1
11-09-2024,WH-DON-01,Night,460,435,0.9458,0.9922,75.5,2.35,0
11-09-2024,WH-DON-01,Twilight,437,416,0.9524,0.9987,87.8,1.65,1
11-09-2024,WH-DON-02,Day,361,333,0.9245,0.9802,86,3.28,0
11-09-2024,WH-DON-02,Night,300,294,0.9828,0.9987,100.9,2.22,1
11-09-2024,WH-DON-02,Twilight,352,345,0.9815,0.9823,110.1,4.5,1
11-09-2024,WH-LEE-01,Day,351,321,0.9159,0.9737,105.7,3.8,0
11-09-2024,WH-LEE-01,Night,320,298,0.9333,0.9921,79,3.2,0
11-09-2024,WH-LEE-01,Twilight,294,277,0.9434,0.9905,89.4,4.26,0
12-09-2024,WH-DON-01,Day,458,454,0.9922,0.9744,85.6,3.42,1
12-09-2024,WH-DON-01,Night,429,390,0.9109,0.9739,75.7,3.68,0
12-09-2024,WH-DON-01,Twilight,421,398,0.947,0.9758,77,4.45,0
12-09-2024,WH-DON-02,Day,265,263,0.9941,0.9972,108.8,2.13,1
12-09-2024,WH-DON-02,Night,357,348,0.9767,0.9741,102.4,1.47,1
12-09-2024,WH-DON-02,Twilight,290,283,0.9791,0.9786,76,1.7,1
12-09-2024,WH-LEE-01,Day,346,328,0.9492,0.9745,108.5,3.91,0
12-09-2024,WH-LEE-01,Night,369,348,0.9451,0.9835,67.1,3.1,0
12-09-2024,WH-LEE-01,Twilight,259,248,0.9591,0.9895,113.9,2.36,1
13-09-2024,WH-DON-01,Day,417,388,0.9324,0.9793,71.9,3.21,0
13-09-2024,WH-DON-01,Night,398,391,0.9842,0.9895,93.3,1.94,1
13-09-2024,WH-DON-01,Twilight,490,448,0.9151,0.9714,78.2,4.15,0
13-09-2024,WH-DON-02,Day,347,321,0.926,0.9739,77.8,3.33,0
13-09-2024,WH-DON-02,Night,251,244,0.9746,0.9797,81.3,1.75,1
13-09-2024,WH-DON-02,Twilight,299,284,0.9529,0.9966,78.3,2.51,1
13-09-2024,WH-LEE-01,Day,369,351,0.9536,0.9928,76.8,2.2,1
13-09-2024,WH-LEE-01,Night,300,277,0.924,0.9796,99.1,3.53,0
13-09-2024,WH-LEE-01,Twilight,346,336,0.9733,0.9777,110,1.87,1
14-09-2024,WH-DON-01,Day,468,427,0.9124,0.9895,89.3,2.16,0
14-09-2024,WH-DON-01,Night,431,408,0.9467,0.9752,83.4,3.03,0
14-09-2024,WH-DON-02,Day,304,278,0.9145,0.9786,72.6,3.54,0
14-09-2024,WH-DON-02,Night,306,286,0.935,0.9823,87.3,3.11,0
14-09-2024,WH-LEE-01,Day,278,264,0.952,0.9831,100,3.53,1
14-09-2024,WH-LEE-01,Night,330,301,0.9145,0.972,73.3,1.44,0
16-09-2024,WH-DON-01,Day,414,380,0.9186,0.9773,97.2,3.78,0
16-09-2024,WH-DON-01,Night,409,397,0.9724,0.9956,73.4,1.94,1
16-09-2024,WH-DON-01,Twilight,428,418,0.9768,0.9807,81.5,3.35,1
16-09-2024,WH-DON-02,Day,308,293,0.9528,0.9906,90.4,2.3,1
16-09-2024,WH-DON-02,Night,296,292,0.9871,0.9777,75.4,1.45,1
16-09-2024,WH-DON-02,Twilight,334,307,0.9221,0.9714,90.3,2.4,0
16-09-2024,WH-LEE-01,Day,369,341,0.9251,0.9784,71.6,3.65,0
16-09-2024,WH-LEE-01,Night,334,331,0.9924,0.9873,82.8,2.09,1
16-09-2024,WH-LEE-01,Twilight,277,254,0.9193,0.9939,94.7,4.77,0
17-09-2024,WH-DON-01,Day,438,404,0.9242,0.9751,72.4,2.3,0
17-09-2024,WH-DON-01,Night,388,377,0.9726,0.9837,93.3,4.76,1
17-09-2024,WH-DON-01,Twilight,418,393,0.941,0.9714,84.6,3.76,0
17-09-2024,WH-DON-02,Day,344,339,0.9858,0.9927,108.3,4.45,1
17-09-2024,WH-DON-02,Night,297,287,0.9683,0.9914,62.8,4.72,1
17-09-2024,WH-DON-02,Twilight,301,295,0.9828,0.9895,74.7,2.99,1
17-09-2024,WH-LEE-01,Day,311,308,0.9927,0.9811,103,1.9,1
17-09-2024,WH-LEE-01,Night,359,355,0.9912,0.9889,103.2,4.36,1
17-09-2024,WH-LEE-01,Twilight,282,267,0.9482,0.9978,92.8,2.16,0
18-09-2024,WH-DON-01,Day,362,350,0.9677,0.9959,86.4,2.7,1
18-09-2024,WH-DON-01,Night,445,406,0.9135,0.9856,76.6,3.4,0
18-09-2024,WH-DON-01,Twilight,419,396,0.9468,0.9837,113.5,4.05,0
18-09-2024,WH-DON-02,Day,291,277,0.9524,0.9902,89.9,1.74,1
18-09-2024,WH-DON-02,Night,386,382,0.9922,0.9885,90.3,2.29,1
18-09-2024,WH-DON-02,Twilight,297,270,0.9113,0.9721,81.3,3.34,0
18-09-2024,WH-LEE-01,Day,362,331,0.9145,0.9796,88.2,3.58,0
18-09-2024,WH-LEE-01,Night,332,312,0.9398,0.9789,98.6,3.6,0
18-09-2024,WH-LEE-01,Twilight,310,302,0.9754,0.9753,72,2.17,1
19-09-2024,WH-DON-01,Day,439,421,0.9597,0.9733,78.3,2.9,1
19-09-2024,WH-DON-01,Night,419,393,0.9401,0.9937,89.1,2.72,0
19-09-2024,WH-DON-01,Twilight,433,403,0.9322,0.9795,82.6,3.23,0
19-09-2024,WH-DON-02,Day,307,297,0.9677,0.98,95.2,3.66,1
19-09-2024,WH-DON-02,Night,315,301,0.9571,0.9794,65.5,3.24,1
19-09-2024,WH-DON-02,Twilight,325,313,0.9634,0.9863,85.7,4.35,1
19-09-2024,WH-LEE-01,Day,294,278,0.9476,0.9798,111.9,3.77,0
19-09-2024,WH-LEE-01,Night,316,300,0.9498,0.983,79.9,2.68,0
19-09-2024,WH-LEE-01,Twilight,347,344,0.9914,0.9828,103.5,3.41,1
20-09-2024,WH-DON-01,Day,426,398,0.9357,0.9778,92.1,1.66,0
20-09-2024,WH-DON-01,Night,382,357,0.9349,0.9921,78.7,2.65,0
20-09-2024,WH-DON-01,Twilight,409,372,0.9105,0.9936,109.1,2.86,0
20-09-2024,WH-DON-02,Day,319,312,0.9805,0.9892,83.7,1.55,1
20-09-2024,WH-DON-02,Night,313,292,0.9347,0.9845,76.1,1.42,0
20-09-2024,WH-DON-02,Twilight,307,298,0.9728,0.9725,77.6,1.72,1
20-09-2024,WH-LEE-01,Day,265,257,0.9729,0.9849,78.5,3.63,1
20-09-2024,WH-LEE-01,Night,325,304,0.9364,0.9987,62.2,2.95,0
20-09-2024,WH-LEE-01,Twilight,289,279,0.9685,0.9742,68,3.37,1
21-09-2024,WH-DON-01,Day,429,397,0.9274,0.9843,107.1,2.8,0
21-09-2024,WH-DON-01,Night,429,392,0.9147,0.9744,79.2,4.74,0
21-09-2024,WH-DON-02,Day,334,319,0.9565,0.994,100,4.29,1
21-09-2024,WH-DON-02,Night,257,247,0.9625,0.9831,89.1,1.87,1
21-09-2024,WH-LEE-01,Day,328,303,0.9245,0.9918,93.7,2.91,0
21-09-2024,WH-LEE-01,Night,270,252,0.9347,0.9897,102.9,2.97,0
23-09-2024,WH-DON-01,Day,405,392,0.9693,0.974,87.6,2.73,1
23-09-2024,WH-DON-01,Night,394,359,0.9124,0.9838,86,1.24,0
23-09-2024,WH-DON-01,Twilight,405,399,0.9859,0.9884,70,4.47,1
23-09-2024,WH-DON-02,Day,350,347,0.9918,0.9841,102,2.2,1
23-09-2024,WH-DON-02,Night,338,332,0.9827,0.9851,76.8,3.74,1
23-09-2024,WH-DON-02,Twilight,306,288,0.9432,0.9728,98.8,2.47,0
23-09-2024,WH-LEE-01,Day,304,295,0.9708,0.993,81.1,3.95,1
23-09-2024,WH-LEE-01,Night,283,264,0.9357,0.982,101.1,3.52,0
23-09-2024,WH-LEE-01,Twilight,285,275,0.966,0.9871,111.6,3.99,1
24-09-2024,WH-DON-01,Day,443,422,0.9547,0.9746,83.2,4.64,1
24-09-2024,WH-DON-01,Night,395,373,0.9443,0.9723,98.3,1.77,0
24-09-2024,WH-DON-01,Twilight,453,415,0.9182,0.974,111.9,2.92,0
24-09-2024,WH-DON-02,Day,315,308,0.9787,0.9915,79.1,4.44,1
24-09-2024,WH-DON-02,Night,225,208,0.9248,0.996,94.2,2.71,0
24-09-2024,WH-DON-02,Twilight,347,319,0.9197,0.9947,71.4,3.95,0
24-09-2024,WH-LEE-01,Day,326,313,0.9616,0.9945,111.4,2.36,1
24-09-2024,WH-LEE-01,Night,300,298,0.9941,0.9871,70.4,2.11,1
24-09-2024,WH-LEE-01,Twilight,282,267,0.9472,0.979,77.5,1.78,0
25-09-2024,WH-DON-01,Day,441,408,0.9263,0.9873,97.6,3.61,0
25-09-2024,WH-DON-01,Night,369,342,0.9273,0.9937,100.1,2.49,0
25-09-2024,WH-DON-01,Twilight,388,355,0.9161,0.9762,102.3,4.48,0
25-09-2024,WH-DON-02,Day,330,318,0.9646,0.9849,107.1,3.25,1
25-09-2024,WH-DON-02,Night,282,271,0.9626,0.9866,67.8,1.44,1
25-09-2024,WH-DON-02,Twilight,314,297,0.9463,0.9815,71.3,1.48,0
